Id,SalePrice
1594,125904.84560397465
1595,98892.84936665297
1596,198097.39023402845
1597,159622.88230821356
1598,195612.4032716361
1599,177346.75865927475
1600,172199.57843110597
1601,67725.84491733012
1602,116109.43813092133
1603,78178.878968938
1604,250272.3271515786
1605,247763.51910431203
1606,169186.42793615986
1607,184456.38086136832
1608,226999.06598553335
1609,183101.8462974457
1610,148834.05032564918
1611,135096.09019088303
1612,170444.23821244258
1613,168334.99727555612
1614,139333.16481679835
1615,99387.23235266085
1616,82563.4353835143
1617,97805.87051195341
1618,123313.60772502725
1619,145610.155813018
1620,148982.21641070122
1621,129486.65754093626
1622,151747.72263038083
1623,261132.80419313535
1624,203128.42072139168
1625,115035.65625686402
1626,174075.56671341404
1627,188776.9141954266
1628,275327.46709067223
1629,170622.28701026936
1630,315086.44744190585
1631,214229.73486544227
1632,217079.22180371254
1633,179662.42792822688
1634,187470.6089968903
1635,184610.14275867702
1636,160133.7896927722
1637,194657.01202683587
1638,190997.6716168662
1639,184822.40466959635
1640,262233.7199938688
1641,179468.7250167388
1642,237121.43630194862
1643,231047.52752090996
1644,225332.05185028756
1645,239584.10407774025
1646,168500.31686321844
1647,165513.21877026267
1648,132707.67751098957
1649,148480.33060460075
1650,110164.48092173741
1651,121283.89963905366
1652,111204.37975128987
1653,113363.29051532225
1654,143665.48315394862
1655,144914.46592880765
1656,140881.49024541306
1657,144833.10929755087
1658,145488.0616982699
1659,123806.08390587522
1660,149124.1878778499
1661,453785.6349841051
1662,358368.8157624635
1663,357216.7237094771
1664,499967.50550419703
1665,299427.20717401674
1666,301695.69980397087
1667,354077.55425372726
1668,338853.626800351
1669,296068.5819524518
1670,335702.69235534116
1671,253401.8795390373
1672,419211.72316839837
1673,286162.19937326526
1674,240671.05757921835
1675,184975.59515434437
1676,188138.90137964464
1677,202439.37618766507
1678,418753.187350883
1679,354778.4914014695
1680,300745.9582549717
1681,235709.56164469366
1682,285098.82130565506
1683,182853.7642106354
1684,189781.67976705753
1685,182173.65977336373
1686,173184.16567674762
1687,180210.25495531032
1688,196583.87257956035
1689,200595.44187630597
1690,211388.07776886152
1691,202887.24423128724
1692,264618.1602276112
1693,178158.87098827746
1694,186413.4118347846
1695,169666.49789194358
1696,279858.8670245048
1697,178961.9972700281
1698,332696.07338679425
1699,344130.0648844374
1700,240190.24362170955
1701,265005.99101658666
1702,246561.08168137955
1703,250775.25159819113
1704,273533.06908975967
1705,244668.98475636318
1706,387399.09648346686
1707,205949.56392134924
1708,202305.3147748879
1709,274079.2890011159
1710,220639.47538820218
1711,272571.2686704202
1712,259687.43382039134
1713,271952.51456991234
1714,216789.55599383943
1715,206529.53001067124
1716,181824.40699645964
1717,182492.93894804333
1718,134126.8161564479
1719,201904.99880467553
1720,257270.21780574587
1721,173711.11586588973
1722,128023.9798011899
1723,160509.08080927798
1724,204887.37873695476
1725,233696.92392297546
1726,184777.36437130946
1727,147207.23038481013
1728,192544.55396659518
1729,161395.1872213452
1730,168476.94232883467
1731,127465.12679028187
1732,131589.233078961
1733,112180.33469580312
1734,120644.98512597855
1735,148421.73629713344
1736,116902.80104346338
1737,307145.51451794495
1738,228733.29508759422
1739,265261.1977346731
1740,211287.58069307535
1741,187543.21610516543
1742,161383.5619154791
1743,177085.41519432954
1744,297775.06066334806
1745,198157.97830816015
1746,182768.5648373579
1747,216793.4777725703
1748,229257.06381425643
1749,148072.1340322163
1750,123685.11223850492
1751,265804.91255459265
1752,118191.5132902548
1753,146491.36660242666
1754,196158.49489491738
1755,164634.3273137272
1756,136360.6406251585
1757,118761.31504807246
1758,144476.03631699254
1759,156394.2519395782
1760,164733.42457246888
1761,139478.33640664016
1762,169644.1850888564
1763,182067.54928197488
1764,107438.906908993
1765,162730.59327076326
1766,194794.92782427315
1767,233299.16518099734
1768,141860.64191724395
1769,178733.52220469093
1770,164375.32007228796
1771,105893.89144604368
1772,132408.41820094103
1773,126055.68400018978
1774,138430.47852746476
1775,144062.72108791003
1776,124812.98670062624
1777,110693.7900020747
1778,140607.18014020764
1779,120534.6528192298
1780,185079.9309730273
1781,124752.21340094047
1782,90105.951196739
1783,143475.94648327384
1784,103555.2064239217
1785,122518.93349824115
1786,132565.7956330659
1787,172556.70276125788
1788,69755.83572242667
1789,99958.53176289109
1790,79502.67907933432
1791,199974.46482685106
1792,159700.2429946589
1793,133259.9247231477
1794,159185.84178549453
1795,129316.84033678831
1796,137498.31279178118
1797,117016.3685302723
1798,116956.19515428426
1799,104168.70755796622
1800,123591.97293070445
1801,122040.79344303017
1802,133355.95804571421
1803,146719.71048762536
1804,137719.81312579702
1805,142187.78146569827
1806,136571.18670897392
1807,137945.65801824778
1808,119423.92589635684
1809,115855.86681811098
1810,139510.4639195629
1811,95976.14659143033
1812,92004.35187921609
1813,118106.52693845113
1814,95167.75660934112
1815,57714.58187896875
1816,110287.60024095104
1817,101635.07236235116
1818,145009.33820129087
1819,134324.53730252688
1820,77435.71526544866
1821,121589.75208915057
1822,155730.03732726933
1823,55349.53559637125
1824,125439.04873017754
1825,132855.00883555174
1826,104184.20016096426
1827,92500.91209493949
1828,129599.53711756153
1829,127201.06591792518
1830,144802.755288069
1831,139894.06189964374
1832,75790.83718864953
1833,143728.11941041323
1834,133934.9382503114
1835,109509.53217837746
1836,120388.90674091228
1837,82569.04330852395
1838,123747.45308727873
1839,119600.75374987132
1840,131208.26747800334
1841,122716.22279727962
1842,90649.2835998056
1843,120521.52388837805
1844,139001.89637337014
1845,133487.5937306065
1846,155455.94528322192
1847,160560.7373593107
1848,57888.62988170807
1849,115894.74845781375
1850,115128.2557847585
1851,146508.04495643583
1852,127521.66907073256
1853,121663.71590518924
1854,163915.9319608081
1855,143227.3533346095
1856,222912.06641827076
1857,133532.0782008633
1858,134422.52764518547
1859,119933.12545690867
1860,146336.14384080542
1861,119902.70116888745
1862,344525.9241804638
1863,341677.91823825566
1864,341698.77330085717
1865,332049.3924265081
1866,335118.94310910796
1867,231274.1808701231
1868,290734.2928589919
1869,209826.86943737633
1870,225650.44108358416
1871,247575.9637542776
1872,179404.0719144607
1873,228404.64744623698
1874,151806.39937933706
1875,196016.4766311986
1876,192246.9203234435
1877,207227.32070866643
1878,204312.90694119796
1879,118431.11071445115
1880,130957.6353283006
1881,239346.39654597704
1882,247400.7231462601
1883,178991.275317215
1884,198373.62034698724
1885,231087.88861820265
1886,274343.6913375813
1887,221094.00773657946
1888,276162.5583432849
1889,169111.74455343987
1890,115668.50017277549
1891,142649.2442235414
1892,97991.66287978011
1893,120819.18118272502
1894,123525.17119964739
1895,126466.0840408362
1896,128453.86079956635
1897,109359.51933791066
1898,124335.03142355038
1899,151838.81882708962
1900,144178.699036966
1901,149371.9218717307
1902,126523.65373477241
1903,206673.37527986613
1904,121220.7695074769
1905,190590.7204216528
1906,143507.1086869554
1907,188666.49084768823
1908,121081.15085353178
1909,144456.27427060282
1910,131174.72886101322
1911,191409.9925251028
1912,279831.31145515107
1913,141891.45328790927
1914,81745.60686747485
1915,273146.6382327117
1916,61598.73874226735
1917,239216.35965376365
1918,147315.06206472276
1919,183248.47158349684
1920,146789.5578160845
1921,366815.7849369508
1922,304334.7457920027
1923,229048.1006339821
1924,218114.64817986032
1925,194427.01779061806
1926,359600.2236671976
1927,133863.53954454313
1928,159194.56174918739
1929,120362.45606910749
1930,126434.65438010506
1931,144471.9114662134
1932,139497.25948086375
1933,167429.82962783054
1934,179325.66918121112
1935,170664.69076012284
1936,180134.89811612308
1937,182204.61986157918
1938,172578.33912114767
1939,228411.05974789878
1940,181808.68226256498
1941,171482.57796414907
1942,185581.43658502816
1943,200788.2729522502
1944,323554.62917073263
1945,344147.21318473783
1946,156947.71835253344
1947,248731.7001443557
1948,168851.82247509286
1949,249962.16190065036
1950,195119.24751432193
1951,250534.6835516165
1952,215456.56329193513
1953,177312.60256969265
1954,181080.7467236364
1955,130365.36752326213
1956,354004.0646713659
1957,149506.82353186762
1958,306263.8185256416
1959,139447.70825068123
1960,109773.93055380837
1961,118646.88854786094
1962,107062.78591440525
1963,116979.33134324287
1964,109600.53492852469
1965,146532.75162020983
1966,143099.55487838486
1967,275475.7791014097
1968,393454.26126229705
1969,348405.3638469281
1970,357327.18153457093
1971,477147.17224008223
1972,358622.7218740266
1973,274870.83666578156
1974,321059.57639996137
1975,358798.95387009735
1976,269045.5069927118
1977,335056.67775092757
1978,323083.492255906
1979,308116.5398609998
1980,183530.56595390238
1981,313955.63116262056
1982,208247.18184471055
1983,192725.51030900888
1984,172699.45406057118
1985,225859.67011522167
1986,215596.87224726737
1987,188232.42705004947
1988,182029.16391478517
1989,201954.52699130433
1990,218750.3452098153
1991,220020.20137729138
1992,217203.07678306827
1993,182047.0724619677
1994,233292.98414657055
1995,186807.6745240808
1996,246629.90645397452
1997,307635.0127135307
1998,287609.90819748305
1999,276051.7511520939
2000,315651.8674800283
2001,294475.2378906484
2002,244537.3897801149
2003,255841.773902539
2004,284194.5678574213
2005,221719.7797667623
2006,221000.14553236854
2007,258357.77516817432
2008,218687.34526722608
2009,189957.61651871106
2010,199997.0832936679
2011,144094.1009167041
2012,180153.35048604195
2013,171574.787909658
2014,185110.3919565809
2015,190983.26519191757
2016,189902.73337661292
2017,195494.32851678255
2018,119952.96097354876
2019,145142.71360099333
2020,105248.02315059588
2021,94061.7261608616
2022,181617.36891269303
2023,134938.52393352808
2024,281309.3515587061
2025,355116.70054331474
2026,176789.5899607992
2027,160409.86191164586
2028,146583.9292343723
2029,168847.74140514218
2030,269709.1173736657
2031,240146.10270802226
2032,256334.44548760555
2033,256665.06220219878
2034,178458.12028777634
2035,220051.08112938976
2036,215188.19866496467
2037,219710.67299533403
2038,346145.28965945303
2039,202046.30358651257
2040,284476.34151454835
2041,289169.54406221746
2042,204237.60562227422
2043,185824.75149563127
2044,182393.10550104955
2045,209873.9124675231
2046,148509.764785158
2047,140187.07937656975
2048,149790.23247362036
2049,148074.78180985566
2050,174593.68260242793
2051,113883.29165657263
2052,120377.30403529879
2053,155128.66460424222
2054,105161.93809206251
2055,142867.6181150995
2056,155472.96314282253
2057,114027.71709809056
2058,203146.7825097325
2059,130511.25364457484
2060,179359.17070354146
2061,182696.66824931602
2062,121724.61710576124
2063,117643.14172438018
2064,126804.31445492564
2065,111147.8078606173
2066,160209.80324481503
2067,117742.54217284331
2068,147328.90552264688
2069,83314.64913144874
2070,113031.43227272006
2071,98088.95199931976
2072,142689.64162526673
2073,137307.7416149855
2074,191656.11691889612
2075,142722.04945020992
2076,114323.40707868859
2077,154719.8500815858
2078,120755.16650814441
2079,140674.28525758206
2080,125397.77231882536
2081,123568.05552081126
2082,109956.67084560345
2083,134493.94391722244
2084,111642.39352450744
2085,120574.19193022835
2086,118047.39370669828
2087,133370.0677241406
2088,97830.18064928844
2089,88561.14807295747
2090,127753.39649214422
2091,102949.82858402573
2092,123999.85811303442
2093,109927.2408250501
2094,115852.61777539157
2095,151526.03974512187
2096,86938.1524938908
2097,103005.85947464134
2098,138439.76964439751
2099,58606.041365323086
2100,65862.84664977045
2101,104870.39217346144
2102,140803.60628744622
2103,103555.98106689673
2104,143017.15419674895
2105,128379.12059520117
2106,56242.897366771016
2107,187862.60617025904
2108,117058.08165237345
2109,106286.1704514834
2110,115454.25762963475
2111,158354.15442502662
2112,122552.4467819232
2113,120486.39352176346
2114,126917.83249933763
2115,155138.68807828557
2116,111788.12151353249
2117,135403.58686597046
2118,122468.24094549916
2119,121062.70906486361
2120,124808.36314115401
2121,inf
2122,109480.00322685369
2123,86913.52086377969
2124,149529.18380782212
2125,130250.69907713945
2126,138998.2095001396
2127,153283.82112191193
2128,125253.41740829192
2129,88197.22571454312
2130,120931.03534535182
2131,145211.22595455564
2132,113259.63428919725
2133,126617.0099194152
2134,126860.6505655251
2135,106681.46686865207
2136,68132.72779929359
2137,100556.86838082089
2138,136061.42385858734
2139,156655.2351606805
2140,139400.3557087229
2141,174916.42550672343
2142,123621.31435651067
2143,145103.22606514706
2144,117041.62692952847
2145,148711.87227634696
2146,166275.1467825297
2147,142010.91427383904
2148,137776.92127233517
2149,157215.11636512598
2150,221915.80729172367
2151,126069.35942818061
2152,166592.5215375767
2153,186086.68580276085
2154,99906.57913553042
2155,141138.04123851118
2156,261953.5071959737
2157,237983.16915143185
2158,235139.0099082233
2159,219674.02735406443
2160,189041.02100691132
2161,250664.67995175693
2162,375670.0503757259
2163,375857.1127417564
2164,251356.9841836733
2165,193497.4312513124
2166,158126.30304475644
2167,214235.2384384273
2168,191186.22780994154
2169,187161.4567630161
2170,206662.3995626405
2171,159607.56973695106
2172,126438.60715375547
2173,170069.60877643645
2174,222876.22854987573
2175,293617.9160285665
2176,288191.1692098688
2177,231444.04087774787
2178,215828.0762397837
2179,139335.4487004509
2180,186309.31263070612
2181,190161.39902449248
2182,221260.617702379
2183,190994.68323315147
2184,114916.1748808066
2185,130875.15851087298
2186,151425.9291700103
2187,168976.68242849025
2188,162670.70951615146
2189,299395.5298710821
2190,72060.39454839143
2191,77155.16310468118
2192,87089.24759286697
2193,108770.86539925502
2194,111122.29465869232
2195,102843.1605250921
2196,103182.46530975646
2197,116884.43481320054
2198,165634.1142498605
2199,192811.77122702514
2200,131229.76047169173
2201,129217.09563560924
2202,201151.41603740703
2203,118950.88386697741
2204,155091.21638509657
2205,110123.6587712408
2206,124245.86085274331
2207,192809.62213463226
2208,245171.00265034352
2209,192802.84747875927
2210,126118.57318503365
2211,115847.81170712324
2212,130908.26550672068
2213,111130.3888270901
2214,136700.3738617064
2215,106168.59070369165
2216,143601.0210832943
2217,67164.2345477965
2218,104718.74134393486
2219,95341.35995161091
2220,79563.9942021272
2221,275497.0105859037
2222,247022.0777373779
2223,287013.8065553212
2224,221839.6378908997
2225,115678.80437149991
2226,179636.68587793343
2227,209347.6848317571
2228,267052.2235370475
2229,245870.2476026316
2230,146303.5563212749
2231,211458.21972811988
2232,188233.48730396485
2233,170592.2222305419
2234,254850.84643682424
2235,219922.36433760475
2236,260428.1658623512
2237,315150.89052832255
2238,196698.6601570102
2239,117351.9450541433
2240,154487.1170228345
2241,150560.993799093
2242,125997.24953487558
2243,135989.01720102518
2244,112775.98514982189
2245,106989.09540126125
2246,138491.16259747368
2247,131942.44701797425
2248,125071.79192271193
2249,127257.17627918837
2250,132963.47778238906
2251,97495.73120259622
2252,175671.30471254248
2253,157964.405837859
2254,174508.16605943648
2255,184670.10055035917
2256,175569.5624165745
2257,209428.0907759316
2258,170833.54565120162
2259,179655.9599446755
2260,125514.310433417
2261,184318.95114911295
2262,188742.95859132046
2263,354080.6250047411
2264,518568.79012498667
2265,157501.6836012495
2266,259852.89896525195
2267,311244.38127057295
2268,401668.34597849834
2269,153298.7097510106
2270,201737.5535615443
2271,221504.1930290248
2272,238035.35425438138
2273,166592.79957074355
2274,177617.75111210512
2275,157957.9563712704
2276,203497.44574545757
2277,189895.40437193296
2278,147290.51321291775
2279,126655.80377814655
2280,114662.83449990154
2281,171091.90874997224
2282,183452.3445123978
2283,119225.06097818314
2284,125688.31869142852
2285,140417.4347883262
2286,123498.78966151316
2287,351752.2958981072
2288,262173.37012138276
2289,325798.23685550276
2290,413676.0778849982
2291,316934.0680475134
2292,427589.81101263687
2293,451933.91781975195
2294,363515.2144525182
2295,480030.9617349758
2296,250575.67077063338
2297,330102.7542388293
2298,326721.7878500002
2299,353497.03864090535
2300,299150.4787014377
2301,307090.6980238802
2302,241456.04762359473
2303,244460.78501452744
2304,240164.58264165607
2305,192379.19542697456
2306,186805.63689155618
2307,197248.45441771537
2308,216034.31410621037
2309,268462.4940299074
2310,201321.72268769148
2311,202592.33316229208
2312,179060.41696951102
2313,179158.49568061193
2314,184137.55187080384
2315,185886.94300170225
2316,203796.21313039382
2317,189128.47922374157
2318,183994.95288458807
2319,191157.18251276476
2320,192787.64990135666
2321,241969.94058462998
2322,196217.92857336634
2323,186953.73488523968
2324,196574.97343733977
2325,220930.73633276476
2326,184670.88206714258
2327,205797.97298771673
2328,226460.41029465233
2329,193848.3357317055
2330,188093.02484382622
2331,339443.6286285969
2332,378111.2132396901
2333,319231.1050299344
2334,242140.17260012164
2335,275707.87069472595
2336,283199.05214249215
2337,197248.38975431584
2338,262425.4501051511
2339,222511.02449970949
2340,388636.09259542386
2341,217434.6813037183
2342,238639.9296091501
2343,227359.9339060821
2344,214346.19559032388
2345,229981.45194394005
2346,215945.76625932264
2347,197451.01361117067
2348,244697.39500043154
2349,181608.3246011139
2350,309685.2562710475
2351,251491.54449419287
2352,254201.126360265
2353,240612.70849177783
2354,137871.27894395424
2355,144330.24399243522
2356,157230.5461621774
2357,197843.98457920557
2358,192555.86449729608
2359,133558.6008612293
2360,122170.57332544927
2361,147309.1483674592
2362,262252.94609964837
2363,144425.7495905013
2364,169318.32219761802
2365,229431.1858728491
2366,205598.8908357703
2367,229393.63678090816
2368,210216.85937529258
2369,212401.30233774596
2370,173714.3618905661
2371,158173.13869680406
2372,195953.7751959981
2373,301497.48064121575
2374,317089.93658991315
2375,229195.04747023285
2376,284812.52652995917
2377,337763.2456867803
2378,159009.68986477764
2379,208463.96201928044
2380,164812.88383846183
2381,175108.6280692328
2382,231116.4507122766
2383,207536.29567296684
2384,244132.93768140883
2385,170885.3673256783
2386,137997.13486670188
2387,128181.3489493696
2388,109665.35580759055
2389,116516.78144060264
2390,146636.13421845782
2391,140782.87387454225
2392,114338.84243233594
2393,178748.97564058285
2394,134880.87984336592
2395,204207.08876354987
2396,150857.3976849229
2397,218938.78188582198
2398,129455.52660616684
2399,64339.62224393342
2400,69679.80757955056
2401,124877.94293453351
2402,137279.14477090823
2403,143443.82062060077
2404,157843.97609712684
2405,164309.47384967312
2406,147738.91019113944
2407,132937.90529722368
2408,161164.39633278266
2409,119485.3973843566
2410,186646.41401070135
2411,112951.75860405821
2412,151968.18542731786
2413,123009.6144322473
2414,145841.13782124623
2415,134389.5171544691
2416,121744.39333792946
2417,135267.042304426
2418,131008.01157131924
2419,124312.98563839684
2420,122044.32514626587
2421,297314.3027362974
2422,103523.15177993546
2423,110467.5280366537
2424,153707.97901004666
2425,179934.61536258136
2426,120667.93758047087
2427,118309.80923347177
2428,175279.16337235487
2429,114207.62323282032
2430,136453.95108538851
2431,109601.34172742287
2432,140034.18371761104
2433,140545.24216861313
2434,129786.49211375006
2435,142505.1891463803
2436,121992.75642705345
2437,107867.740667796
2438,127849.4317914019
2439,111596.1911564214
2440,128127.03436722163
2441,97812.72070076248
2442,104736.29470868861
2443,137951.74673729355
2444,130176.73679870018
2445,93577.92178002087
2446,132262.4098915939
2447,184742.99947629165
2448,129649.43730355249
2449,121767.18479480446
2450,149506.58292532197
2451,123986.73234365052
2452,179921.97103371337
2453,100249.61238050288
2454,124546.35032896943
2455,119428.42829350686
2456,140134.0505830502
2457,128551.85550151835
2458,132264.7434321939
2459,109203.71368440651
2460,144542.11456408823
2461,128713.97030617035
2462,132161.35428076488
2463,127373.49502105241
2464,166609.7157829273
2465,137067.89942247022
2466,118110.69102823256
2467,151017.19119692885
2468,83576.62431212328
2469,76328.07272226711
2470,193563.24628538606
2471,229634.2775692451
2472,146424.8336322159
2473,107745.79423230645
2474,65809.84232748144
2475,228061.15834509867
2476,108710.91132571429
2477,118917.7281620841
2478,149578.6975597128
2479,98839.5565242536
2480,149124.94785114063
2481,123442.24680851412
2482,134690.66080873355
2483,108016.4540394062
2484,122514.45698991127
2485,129796.59950945964
2486,137991.15929397644
2487,163805.23867256747
2488,178001.9253196592
2489,152232.1945240128
2490,151418.07245992325
2491,105851.89456475466
2492,200775.55738327294
2493,154394.58382578776
2494,143003.76702341076
2495,86071.1498881052
2496,231721.73916458993
2497,155661.52123360534
2498,108766.73236867473
2499,87272.79925512557
2500,121556.61436615422
2501,143940.98072799534
2502,139699.14190381783
2503,92724.5135094112
2504,466143.6947939246
2505,219539.43967007103
2506,263551.71808925556
2507,293802.5926709878
2508,264840.74110855936
2509,219552.5256899813
2510,222474.54166513856
2511,178450.99896340683
2512,198724.25869808486
2513,232968.50489521597
2514,286282.32902321825
2515,142918.44419505983
2516,178152.17042695946
2517,143364.69958189843
2518,155112.39170835147
2519,217426.0694369512
2520,210502.95626254138
2521,188649.1005472153
2522,226811.29634684903
2523,118799.00848302215
2524,133140.8929368854
2525,140468.83766761684
2526,131401.17722627433
2527,116356.74666614163
2528,129109.23567507257
2529,136282.9611137873
2530,128561.10045593239
2531,249637.493541961
2532,221631.18034614145
2533,198633.7128563338
2534,230605.23000930712
2535,288250.8675239541
2536,235314.60476986846
2537,228553.17721876284
2538,189097.66136534116
2539,193922.62113567992
2540,184399.34463159495
2541,187082.63009178135
2542,161023.38131657187
2543,111998.44825243192
2544,117311.65154473395
2545,127147.32586130057
2546,130138.2025678603
2547,149056.95668341484
2548,164191.32147521406
2549,155716.15627652686
2550,1289292.6296775662
2551,146286.774814121
2552,137710.48414041224
2553,76682.4693624169
2554,87086.77671988163
2555,120864.88658834057
2556,98430.64028662683
2557,104599.46954881007
2558,130368.42522766443
2559,116929.41141601928
2560,141822.76582924603
2561,141022.23544644224
2562,122529.38784104702
2563,127880.96160260867
2564,190715.9276829118
2565,130457.4175683
2566,133695.9788708234
2567,120982.93045998695
2568,182913.67489007468
2569,207184.38422742736
2570,124081.96263886472
2571,167256.9116805661
2572,155702.71265368845
2573,205521.11266187462
2574,212184.3610239713
2575,140149.2366142614
2576,116796.29826872596
2577,112171.59908632124
2578,97412.18369583802
2579,60762.841728280844
2580,107100.55509471154
2581,121535.83633948621
2582,137812.44774049477
2583,254565.9967320579
2584,184806.6519842076
2585,187578.64972803893
2586,215482.45486690092
2587,203461.13946828365
2588,146937.70735597942
2589,159925.84390899137
2590,218507.82495012725
2591,235151.5120101648
2592,216913.96973517156
2593,245435.9915269641
2594,187726.09055480946
2595,208694.70653668971
2596,293855.5539095642
2597,194958.55122380122
2598,290381.719492712
2599,344033.88819409884
2600,444298.0095238364
2601,148055.16731434083
2602,93040.81019410092
2603,101525.13708236057
2604,94485.1486010364
2605,93183.06127984097
2606,142308.43346647668
2607,239512.5843061557
2608,198166.56523334217
2609,182544.45655519367
2610,109229.10215702155
2611,98542.89856659649
2612,160250.7845660545
2613,137740.6814766587
2614,124898.68187140809
2615,166522.45708105623
2616,156866.86631145602
2617,181492.83409510547
2618,191477.8252483014
2619,202270.6860255334
2620,191817.9841629937
2621,175870.23319428653
2622,182419.18818035256
2623,233467.52051998
2624,314488.94407741574
2625,285221.573145684
2626,185019.06815482263
2627,161197.12800064788
2628,410922.23769967764
2629,477856.71464506956
2630,337552.85805247165
2631,482184.57824689226
2632,391788.7695866391
2633,266249.3863768873
2634,402152.9478170932
2635,166661.6419517308
2636,188564.60077765927
2637,186585.73115184705
2638,267981.85854767694
2639,184200.93538903614
2640,156271.67062720098
2641,107130.24045420533
2642,183729.11826238548
2643,114468.18597743257
2644,125143.204337013
2645,124630.39155830725
2646,107148.8558607837
2647,118190.7348399023
2648,144422.56447873422
2649,157280.7397888187
2650,142771.91317825546
2651,145990.19667488197
2652,398973.3231879979
2653,242758.88498401482
2654,241719.74430712845
2655,383595.45698164497
2656,324182.186644356
2657,339125.0964387067
2658,284172.7761858843
2659,297100.1993494922
2660,356423.39918350306
2661,325819.64716940344
2662,338300.60159702465
2663,289216.34333782026
2664,261849.9853697445
2665,297418.6024459056
2666,264834.8609641193
2667,186907.16696866113
2668,195102.67536403885
2669,187106.94654367972
2670,284314.379902148
2671,198065.15224886863
2672,203080.7471511242
2673,202828.02096233712
2674,206099.00001052677
2675,173610.36395937394
2676,204972.74216645694
2677,205406.96757027248
2678,262579.2778766492
2679,268068.5182203082
2680,270567.6600037712
2681,406160.2073099777
2682,311654.79194731393
2683,568048.876980825
2684,301266.6903240663
2685,343994.5597859235
2686,250380.35281646592
2687,288783.90669941646
2688,224514.78336700032
2689,208835.36078899496
2690,440238.45049535675
2691,186456.2836376747
2692,138836.1872946078
2693,206502.04321048813
2694,144518.97103485782
2695,199867.3792228199
2696,190667.01910901463
2697,181653.91338348764
2698,207415.99337696072
2699,166295.0687455184
2700,150897.021028069
2701,169380.79950520594
2702,124330.29958690862
2703,147830.2036133036
2704,137182.04835163208
2705,115830.4535177286
2706,120023.22488442615
2707,139036.51218211756
2708,124670.67598989833
2709,104075.9771063449
2710,129360.67898893905
2711,224443.85561809788
2712,370628.85748390824
2713,173275.8188370156
2714,159688.9015853152
2715,156798.6117495873
2716,157351.8772016387
2717,194640.78657655758
2718,231326.0875015067
2719,165487.33887433083
2720,197174.28180003568
2721,137040.58185540908
2722,167437.723721125
2723,149647.40391919846
2724,131246.3284348021
2725,132545.81005070507
2726,147194.23622851595
2727,165013.4578336409
2728,195442.6218733289
2729,151044.40933889436
2730,144577.2439852331
2731,140561.7294825863
2732,123820.2496228121
2733,157314.75027037726
2734,146263.54373540278
